trinID,neglogpval
TRINITY_DN37993_c0_g1_TRINITY_DN37993_c0_g1_i1_g.7345_m.7345,0.478217669
TRINITY_DN37994_c0_g1_TRINITY_DN37994_c0_g1_i1_g.7343_m.7343,2.872775534
TRINITY_DN37995_c0_g1_TRINITY_DN37995_c0_g1_i2_g.7346_m.7346,0.537769641
TRINITY_DN37997_c0_g3_TRINITY_DN37997_c0_g3_i1_g.7347_m.7347,0.944881875
TRINITY_DN37999_c0_g1_TRINITY_DN37999_c0_g1_i1_g.7310_m.7310,0.093718527
TRINITY_DN37999_c0_g2_TRINITY_DN37999_c0_g2_i1_g.7312_m.7312,1.3404568
TRINITY_DN38002_c0_g1_TRINITY_DN38002_c0_g1_i2_g.7350_m.7350,0.000659032
TRINITY_DN38007_c2_g1_TRINITY_DN38007_c2_g1_i1_g.7352_m.7352,0.138188502
TRINITY_DN38007_c3_g1_TRINITY_DN38007_c3_g1_i1_g.7354_m.7354,0
TRINITY_DN38007_c3_g2_TRINITY_DN38007_c3_g2_i1_g.7356_m.7356,0
TRINITY_DN38010_c0_g1_TRINITY_DN38010_c0_g1_i1_g.7358_m.7358,0.095448708
TRINITY_DN38010_c0_g2_TRINITY_DN38010_c0_g2_i1_g.7360_m.7360,0.89478578
TRINITY_DN38011_c0_g1_TRINITY_DN38011_c0_g1_i1_g.7361_m.7361,1.157203337
TRINITY_DN38016_c0_g1_TRINITY_DN38016_c0_g1_i1_g.7362_m.7362,0.034730091
TRINITY_DN38018_c0_g1_TRINITY_DN38018_c0_g1_i1_g.7364_m.7364,0.087748711
TRINITY_DN38019_c0_g1_TRINITY_DN38019_c0_g1_i1_g.7366_m.7366,0.121931347
TRINITY_DN38022_c0_g1_TRINITY_DN38022_c0_g1_i2_g.7369_m.7369,0.591151186
TRINITY_DN38022_c0_g2_TRINITY_DN38022_c0_g2_i1_g.7370_m.7370,0.099439337
TRINITY_DN38028_c0_g1_TRINITY_DN38028_c0_g1_i1_g.7371_m.7371,0
TRINITY_DN38039_c0_g1_TRINITY_DN38039_c0_g1_i1_g.7374_m.7374,0.327102808
TRINITY_DN38039_c0_g2_TRINITY_DN38039_c0_g2_i1_g.7376_m.7376,0.665907704
TRINITY_DN38039_c0_g3_TRINITY_DN38039_c0_g3_i1_g.7377_m.7377,2.054631337
TRINITY_DN38039_c0_g4_TRINITY_DN38039_c0_g4_i1_g.7379_m.7379,0.026791706
TRINITY_DN38040_c0_g1_TRINITY_DN38040_c0_g1_i1_g.7372_m.7372,0.175642544
TRINITY_DN38041_c0_g1_TRINITY_DN38041_c0_g1_i1_g.7373_m.7373,0.300963329
TRINITY_DN38045_c0_g2_TRINITY_DN38045_c0_g2_i2_g.7381_m.7381,0.191650011
TRINITY_DN38048_c0_g1_TRINITY_DN38048_c0_g1_i1_g.7383_m.7383,0.188194998
TRINITY_DN38054_c0_g1_TRINITY_DN38054_c0_g1_i1_g.7388_m.7388,0.777544894
TRINITY_DN38061_c0_g2_TRINITY_DN38061_c0_g2_i1_g.7386_m.7386,0
TRINITY_DN38064_c0_g1_TRINITY_DN38064_c0_g1_i1_g.7389_m.7389,0.003839497
TRINITY_DN38065_c0_g1_TRINITY_DN38065_c0_g1_i1_g.7391_m.7391,0.221304735
TRINITY_DN38067_c0_g1_TRINITY_DN38067_c0_g1_i1_g.7393_m.7393,0.076136012
TRINITY_DN38070_c0_g1_TRINITY_DN38070_c0_g1_i1_g.7394_m.7394,0.563213795
TRINITY_DN38072_c0_g1_TRINITY_DN38072_c0_g1_i1_g.7395_m.7395,0.037908808
TRINITY_DN38076_c0_g2_TRINITY_DN38076_c0_g2_i1_g.7398_m.7398,3.020891873
TRINITY_DN38078_c0_g1_TRINITY_DN38078_c0_g1_i2_g.7400_m.7400,0.282982747
TRINITY_DN38079_c0_g1_TRINITY_DN38079_c0_g1_i4_g.7403_m.7403,0.121860866
TRINITY_DN38080_c0_g2_TRINITY_DN38080_c0_g2_i1_g.7401_m.7401,0.686016821
TRINITY_DN38082_c0_g1_TRINITY_DN38082_c0_g1_i1_g.7405_m.7405,0.207596969
TRINITY_DN38084_c0_g2_TRINITY_DN38084_c0_g2_i1_g.7406_m.7406,0.603120308
TRINITY_DN38084_c0_g3_TRINITY_DN38084_c0_g3_i1_g.7407_m.7407,0.430495319
TRINITY_DN38089_c0_g1_TRINITY_DN38089_c0_g1_i1_g.7408_m.7408,0.004810104
TRINITY_DN38090_c2_g1_TRINITY_DN38090_c2_g1_i2_g.7412_m.7412,0.327050427
TRINITY_DN38091_c0_g1_TRINITY_DN38091_c0_g1_i1_g.7409_m.7409,1.215839912
TRINITY_DN38097_c0_g1_TRINITY_DN38097_c0_g1_i1_g.7415_m.7415,0.1810863
TRINITY_DN38098_c0_g1_TRINITY_DN38098_c0_g1_i1_g.7418_m.7418,3.071896567
TRINITY_DN38101_c0_g1_TRINITY_DN38101_c0_g1_i1_g.7419_m.7419,0.004277544
TRINITY_DN38102_c0_g2_TRINITY_DN38102_c0_g2_i1_g.7422_m.7422,0
TRINITY_DN38102_c0_g3_TRINITY_DN38102_c0_g3_i1_g.7426_m.7426,0.234605773
TRINITY_DN38107_c0_g2_TRINITY_DN38107_c0_g2_i1_g.7429_m.7429,0.422115318
TRINITY_DN38110_c0_g1_TRINITY_DN38110_c0_g1_i1_g.7430_m.7430,0
TRINITY_DN38112_c0_g1_TRINITY_DN38112_c0_g1_i1_g.7432_m.7432,0.239138196
TRINITY_DN38113_c0_g1_TRINITY_DN38113_c0_g1_i1_g.7435_m.7435,0.602455436
TRINITY_DN38114_c0_g1_TRINITY_DN38114_c0_g1_i4_g.7448_m.7448,0.24859584
TRINITY_DN38115_c0_g1_TRINITY_DN38115_c0_g1_i2_g.7439_m.7439,0.602519423
TRINITY_DN38115_c0_g2_TRINITY_DN38115_c0_g2_i1_g.7440_m.7440,3.077860375
TRINITY_DN38116_c0_g1_TRINITY_DN38116_c0_g1_i2_g.7462_m.7462,0.310602432
TRINITY_DN38122_c0_g1_TRINITY_DN38122_c0_g1_i1_g.7467_m.7467,0.293491194
TRINITY_DN38123_c0_g1_TRINITY_DN38123_c0_g1_i1_g.7466_m.7466,0.47476356
TRINITY_DN38129_c0_g1_TRINITY_DN38129_c0_g1_i1_g.7469_m.7469,0.462730614
TRINITY_DN38130_c1_g1_TRINITY_DN38130_c1_g1_i1_g.7470_m.7470,2.538264503
TRINITY_DN38131_c0_g1_TRINITY_DN38131_c0_g1_i1_g.7471_m.7471,2.740333698
TRINITY_DN38133_c0_g1_TRINITY_DN38133_c0_g1_i2_g.7475_m.7475,1.198435784
TRINITY_DN38134_c0_g1_TRINITY_DN38134_c0_g1_i1_g.7480_m.7480,0.839270815
TRINITY_DN38137_c0_g1_TRINITY_DN38137_c0_g1_i1_g.7482_m.7482,0.03759284
TRINITY_DN38139_c0_g1_TRINITY_DN38139_c0_g1_i1_g.7484_m.7484,1.089562264
TRINITY_DN38142_c0_g1_TRINITY_DN38142_c0_g1_i2_g.7486_m.7486,0.035914074
TRINITY_DN38143_c0_g2_TRINITY_DN38143_c0_g2_i1_g.7485_m.7485,0.994644749
TRINITY_DN38144_c0_g1_TRINITY_DN38144_c0_g1_i3_g.7494_m.7494,0.204071467
TRINITY_DN38145_c0_g1_TRINITY_DN38145_c0_g1_i1_g.7497_m.7497,0.122306602
TRINITY_DN38146_c0_g1_TRINITY_DN38146_c0_g1_i1_g.7498_m.7498,0.582268835
TRINITY_DN38149_c0_g1_TRINITY_DN38149_c0_g1_i5_g.7504_m.7504,0.308063849
TRINITY_DN38150_c0_g2_TRINITY_DN38150_c0_g2_i1_g.7499_m.7499,0.242988446
TRINITY_DN38152_c0_g1_TRINITY_DN38152_c0_g1_i1_g.7506_m.7506,0.339764249
TRINITY_DN38154_c0_g2_TRINITY_DN38154_c0_g2_i2_g.7510_m.7510,1.018244878
TRINITY_DN38154_c0_g3_TRINITY_DN38154_c0_g3_i2_g.7512_m.7512,0.01459358
TRINITY_DN38159_c0_g1_TRINITY_DN38159_c0_g1_i1_g.7514_m.7514,0.058245396
TRINITY_DN38161_c0_g2_TRINITY_DN38161_c0_g2_i1_g.7515_m.7515,2.600401538
TRINITY_DN38161_c0_g3_TRINITY_DN38161_c0_g3_i1_g.7517_m.7517,3.403742628
TRINITY_DN38163_c0_g1_TRINITY_DN38163_c0_g1_i1_g.7519_m.7519,0.738089835
TRINITY_DN38164_c0_g1_TRINITY_DN38164_c0_g1_i1_g.7521_m.7521,0
TRINITY_DN38164_c0_g2_TRINITY_DN38164_c0_g2_i1_g.7524_m.7524,0
TRINITY_DN38165_c0_g1_TRINITY_DN38165_c0_g1_i1_g.7527_m.7527,0.191560085
TRINITY_DN38168_c0_g1_TRINITY_DN38168_c0_g1_i3_g.7529_m.7529,0.066280447
TRINITY_DN38170_c0_g1_TRINITY_DN38170_c0_g1_i1_g.7535_m.7535,0.032238171
TRINITY_DN38172_c0_g1_TRINITY_DN38172_c0_g1_i1_g.7536_m.7536,0.158686323
TRINITY_DN38175_c0_g1_TRINITY_DN38175_c0_g1_i2_g.7538_m.7538,0.011639467
TRINITY_DN38179_c0_g1_TRINITY_DN38179_c0_g1_i1_g.7540_m.7540,0.250324258
TRINITY_DN38180_c0_g2_TRINITY_DN38180_c0_g2_i3_g.7548_m.7548,1.360523046
TRINITY_DN38180_c0_g3_TRINITY_DN38180_c0_g3_i1_g.7554_m.7554,0.288713517
TRINITY_DN38184_c0_g1_TRINITY_DN38184_c0_g1_i1_g.7555_m.7555,0.003901843
TRINITY_DN38185_c0_g1_TRINITY_DN38185_c0_g1_i2_g.7557_m.7557,0.344389479
TRINITY_DN38187_c0_g1_TRINITY_DN38187_c0_g1_i1_g.7560_m.7560,0.021842095
TRINITY_DN38188_c0_g1_TRINITY_DN38188_c0_g1_i1_g.7562_m.7562,0.080413578
TRINITY_DN38188_c0_g2_TRINITY_DN38188_c0_g2_i1_g.7563_m.7563,0.779808404
TRINITY_DN38189_c0_g1_TRINITY_DN38189_c0_g1_i1_g.7564_m.7564,0.305234637
TRINITY_DN3819_c0_g1_TRINITY_DN3819_c0_g1_i1_g.350_m.350,1.451324879
TRINITY_DN38191_c0_g2_TRINITY_DN38191_c0_g2_i1_g.7566_m.7566,0.447429426
TRINITY_DN38194_c0_g1_TRINITY_DN38194_c0_g1_i1_g.7567_m.7567,0.72162298
TRINITY_DN38197_c0_g1_TRINITY_DN38197_c0_g1_i1_g.7568_m.7568,1.340581882
TRINITY_DN38199_c0_g1_TRINITY_DN38199_c0_g1_i2_g.7570_m.7570,0.164605107
TRINITY_DN38205_c0_g1_TRINITY_DN38205_c0_g1_i1_g.7571_m.7571,0.000514697
TRINITY_DN38208_c0_g1_TRINITY_DN38208_c0_g1_i1_g.7572_m.7572,0.698127085
TRINITY_DN38220_c0_g1_TRINITY_DN38220_c0_g1_i1_g.7573_m.7573,0.049131624
TRINITY_DN38220_c0_g2_TRINITY_DN38220_c0_g2_i1_g.7575_m.7575,0.164854038
TRINITY_DN38222_c0_g1_TRINITY_DN38222_c0_g1_i1_g.7576_m.7576,0.200880881
TRINITY_DN38224_c0_g1_TRINITY_DN38224_c0_g1_i1_g.7577_m.7577,0.216281554
TRINITY_DN38224_c0_g2_TRINITY_DN38224_c0_g2_i1_g.7578_m.7578,0.247851574
TRINITY_DN38226_c0_g1_TRINITY_DN38226_c0_g1_i1_g.7580_m.7580,0.584101982
TRINITY_DN38233_c0_g3_TRINITY_DN38233_c0_g3_i1_g.7583_m.7583,1.441297324
TRINITY_DN38234_c0_g1_TRINITY_DN38234_c0_g1_i2_g.7581_m.7581,0.31165334
TRINITY_DN38237_c0_g1_TRINITY_DN38237_c0_g1_i1_g.7586_m.7586,0.414870393
TRINITY_DN38242_c0_g1_TRINITY_DN38242_c0_g1_i1_g.7587_m.7587,0.463567756
TRINITY_DN38245_c0_g1_TRINITY_DN38245_c0_g1_i4_g.7591_m.7591,0.693322167
TRINITY_DN38247_c0_g1_TRINITY_DN38247_c0_g1_i3_g.7594_m.7594,1.011834397
TRINITY_DN38251_c0_g1_TRINITY_DN38251_c0_g1_i1_g.7597_m.7597,0.420757973
TRINITY_DN38253_c0_g1_TRINITY_DN38253_c0_g1_i1_g.7598_m.7598,0.1114184
TRINITY_DN38254_c0_g1_TRINITY_DN38254_c0_g1_i1_g.7599_m.7599,0.042945544
TRINITY_DN38255_c0_g3_TRINITY_DN38255_c0_g3_i1_g.7600_m.7600,0.64848777
TRINITY_DN38257_c0_g1_TRINITY_DN38257_c0_g1_i1_g.7601_m.7601,0.122125568
TRINITY_DN38258_c0_g1_TRINITY_DN38258_c0_g1_i1_g.7602_m.7602,0.131661792
TRINITY_DN38260_c0_g1_TRINITY_DN38260_c0_g1_i1_g.7603_m.7603,0.51784017
TRINITY_DN38267_c0_g1_TRINITY_DN38267_c0_g1_i5_g.7609_m.7609,0.272220286
TRINITY_DN38268_c0_g1_TRINITY_DN38268_c0_g1_i2_g.7612_m.7612,0.131162168
TRINITY_DN38269_c0_g2_TRINITY_DN38269_c0_g2_i1_g.7613_m.7613,0.082200807
TRINITY_DN38270_c0_g1_TRINITY_DN38270_c0_g1_i1_g.7615_m.7615,0.017872922
TRINITY_DN38271_c0_g1_TRINITY_DN38271_c0_g1_i1_g.7614_m.7614,0.77300088
TRINITY_DN38278_c0_g1_TRINITY_DN38278_c0_g1_i2_g.7621_m.7621,5.828557803
TRINITY_DN38279_c0_g1_TRINITY_DN38279_c0_g1_i1_g.7617_m.7617,1.102083869
TRINITY_DN38279_c0_g2_TRINITY_DN38279_c0_g2_i1_g.7618_m.7618,1.027326061
TRINITY_DN38281_c0_g1_TRINITY_DN38281_c0_g1_i1_g.7627_m.7627,2.314866049
TRINITY_DN38287_c0_g1_TRINITY_DN38287_c0_g1_i1_g.7629_m.7629,0.311365194
TRINITY_DN38290_c0_g1_TRINITY_DN38290_c0_g1_i2_g.7631_m.7631,0.068077275
TRINITY_DN38294_c0_g1_TRINITY_DN38294_c0_g1_i1_g.7633_m.7633,0.0907553
TRINITY_DN38295_c0_g1_TRINITY_DN38295_c0_g1_i1_g.7634_m.7634,0.434692268
TRINITY_DN38296_c0_g1_TRINITY_DN38296_c0_g1_i1_g.7637_m.7637,3.248950409
TRINITY_DN38299_c0_g1_TRINITY_DN38299_c0_g1_i1_g.7638_m.7638,0.117286522
TRINITY_DN38301_c0_g1_TRINITY_DN38301_c0_g1_i1_g.7642_m.7642,1.928241166
TRINITY_DN38301_c0_g3_TRINITY_DN38301_c0_g3_i1_g.7645_m.7645,0.094791178
TRINITY_DN38303_c0_g1_TRINITY_DN38303_c0_g1_i2_g.7650_m.7650,0.152741281
TRINITY_DN38303_c0_g2_TRINITY_DN38303_c0_g2_i1_g.7649_m.7649,0.045196368
TRINITY_DN38304_c0_g1_TRINITY_DN38304_c0_g1_i1_g.7651_m.7651,0.071837696
TRINITY_DN38304_c0_g2_TRINITY_DN38304_c0_g2_i1_g.7652_m.7652,0.045500085
TRINITY_DN38305_c0_g2_TRINITY_DN38305_c0_g2_i1_g.7656_m.7656,0.180472533
TRINITY_DN38306_c0_g1_TRINITY_DN38306_c0_g1_i1_g.7653_m.7653,0.184138575
TRINITY_DN38308_c0_g1_TRINITY_DN38308_c0_g1_i1_g.7657_m.7657,0.866488483
TRINITY_DN38309_c0_g1_TRINITY_DN38309_c0_g1_i2_g.7660_m.7660,1.6958372
TRINITY_DN38313_c0_g2_TRINITY_DN38313_c0_g2_i1_g.7662_m.7662,1.20037646
TRINITY_DN38315_c0_g1_TRINITY_DN38315_c0_g1_i1_g.7663_m.7663,0.049964841
TRINITY_DN38316_c0_g2_TRINITY_DN38316_c0_g2_i1_g.7664_m.7664,0.558254671
TRINITY_DN38318_c0_g1_TRINITY_DN38318_c0_g1_i2_g.7671_m.7671,0.207449585
TRINITY_DN38318_c0_g2_TRINITY_DN38318_c0_g2_i1_g.7669_m.7669,1.538058939
TRINITY_DN38318_c0_g3_TRINITY_DN38318_c0_g3_i1_g.7676_m.7676,0.373768004
TRINITY_DN38323_c0_g1_TRINITY_DN38323_c0_g1_i1_g.7677_m.7677,0.224493273
TRINITY_DN38324_c0_g1_TRINITY_DN38324_c0_g1_i1_g.7678_m.7678,0.187352301
TRINITY_DN38329_c0_g1_TRINITY_DN38329_c0_g1_i1_g.7679_m.7679,0.103594342
TRINITY_DN38332_c0_g1_TRINITY_DN38332_c0_g1_i3_g.7682_m.7682,0.002428931
TRINITY_DN38333_c0_g1_TRINITY_DN38333_c0_g1_i1_g.7683_m.7683,1.484089535
TRINITY_DN38335_c0_g1_TRINITY_DN38335_c0_g1_i1_g.7684_m.7684,0.642006513
TRINITY_DN38336_c0_g1_TRINITY_DN38336_c0_g1_i1_g.7685_m.7685,0.039565019
TRINITY_DN38337_c0_g1_TRINITY_DN38337_c0_g1_i1_g.7686_m.7686,0.375386633
TRINITY_DN38340_c0_g1_TRINITY_DN38340_c0_g1_i1_g.7688_m.7688,0.125318342
TRINITY_DN38343_c0_g1_TRINITY_DN38343_c0_g1_i1_g.7690_m.7690,0.074376935
TRINITY_DN38344_c0_g1_TRINITY_DN38344_c0_g1_i1_g.7691_m.7691,0.530167601
TRINITY_DN38345_c0_g1_TRINITY_DN38345_c0_g1_i1_g.7693_m.7693,0.101802759
TRINITY_DN38345_c0_g2_TRINITY_DN38345_c0_g2_i1_g.7694_m.7694,0.858267389
TRINITY_DN38346_c0_g1_TRINITY_DN38346_c0_g1_i1_g.7692_m.7692,0.408981547
TRINITY_DN38354_c0_g1_TRINITY_DN38354_c0_g1_i1_g.7695_m.7695,1.073598181
TRINITY_DN38356_c0_g1_TRINITY_DN38356_c0_g1_i1_g.7696_m.7696,0.001236939
TRINITY_DN38356_c0_g2_TRINITY_DN38356_c0_g2_i1_g.7698_m.7698,1.697517923
TRINITY_DN38357_c0_g1_TRINITY_DN38357_c0_g1_i1_g.7699_m.7699,1.115838859
TRINITY_DN38358_c0_g2_TRINITY_DN38358_c0_g2_i1_g.7702_m.7702,0.293188488
TRINITY_DN38360_c0_g1_TRINITY_DN38360_c0_g1_i1_g.7703_m.7703,0.002401055
TRINITY_DN38361_c0_g1_TRINITY_DN38361_c0_g1_i1_g.7704_m.7704,0.154879933
TRINITY_DN38362_c0_g1_TRINITY_DN38362_c0_g1_i1_g.7705_m.7705,1.510478466
TRINITY_DN38363_c0_g1_TRINITY_DN38363_c0_g1_i1_g.7708_m.7708,0.005387772
TRINITY_DN38367_c0_g1_TRINITY_DN38367_c0_g1_i2_g.7713_m.7713,0.300335046
TRINITY_DN38369_c0_g1_TRINITY_DN38369_c0_g1_i1_g.7717_m.7717,0.414592871
TRINITY_DN38371_c0_g1_TRINITY_DN38371_c0_g1_i1_g.7718_m.7718,0.689755968
TRINITY_DN38371_c0_g5_TRINITY_DN38371_c0_g5_i1_g.7720_m.7720,0.414433352
TRINITY_DN38375_c0_g1_TRINITY_DN38375_c0_g1_i1_g.7721_m.7721,0
TRINITY_DN38378_c0_g1_TRINITY_DN38378_c0_g1_i3_g.7727_m.7727,1.039308906
TRINITY_DN38381_c0_g1_TRINITY_DN38381_c0_g1_i1_g.7731_m.7731,0.945370445
TRINITY_DN38383_c0_g1_TRINITY_DN38383_c0_g1_i1_g.7732_m.7732,0.483375662
TRINITY_DN38385_c0_g1_TRINITY_DN38385_c0_g1_i1_g.7733_m.7733,1.042187393
TRINITY_DN38386_c0_g1_TRINITY_DN38386_c0_g1_i1_g.7736_m.7736,0.749449627
TRINITY_DN38388_c0_g1_TRINITY_DN38388_c0_g1_i1_g.7738_m.7738,0
TRINITY_DN38392_c0_g1_TRINITY_DN38392_c0_g1_i1_g.7739_m.7739,0.868307263
TRINITY_DN38394_c0_g1_TRINITY_DN38394_c0_g1_i2_g.7742_m.7742,1.732849284
TRINITY_DN38397_c0_g1_TRINITY_DN38397_c0_g1_i1_g.7746_m.7746,0.861631573
TRINITY_DN38398_c0_g1_TRINITY_DN38398_c0_g1_i2_g.7748_m.7748,0.568916534
TRINITY_DN38399_c0_g1_TRINITY_DN38399_c0_g1_i1_g.7750_m.7750,0.013882864
TRINITY_DN38400_c0_g1_TRINITY_DN38400_c0_g1_i1_g.7751_m.7751,0.261259948
TRINITY_DN38401_c0_g1_TRINITY_DN38401_c0_g1_i1_g.7752_m.7752,0.437315127
TRINITY_DN38401_c0_g2_TRINITY_DN38401_c0_g2_i1_g.7754_m.7754,0.046991323
TRINITY_DN38402_c0_g2_TRINITY_DN38402_c0_g2_i2_g.7755_m.7755,0.166818506
TRINITY_DN38403_c0_g1_TRINITY_DN38403_c0_g1_i3_g.7757_m.7757,0.401343976
TRINITY_DN38407_c0_g1_TRINITY_DN38407_c0_g1_i1_g.7759_m.7759,0.009036611
TRINITY_DN38407_c0_g2_TRINITY_DN38407_c0_g2_i1_g.7761_m.7761,0.569775971
TRINITY_DN38408_c0_g1_TRINITY_DN38408_c0_g1_i1_g.7762_m.7762,4.089093111
TRINITY_DN38410_c0_g1_TRINITY_DN38410_c0_g1_i1_g.7766_m.7766,0.089533268
TRINITY_DN38411_c0_g1_TRINITY_DN38411_c0_g1_i1_g.7768_m.7768,0.24480943
TRINITY_DN38412_c0_g1_TRINITY_DN38412_c0_g1_i1_g.7770_m.7770,0.224025117
TRINITY_DN38412_c0_g2_TRINITY_DN38412_c0_g2_i1_g.7771_m.7771,0.025718918
TRINITY_DN38413_c0_g1_TRINITY_DN38413_c0_g1_i1_g.7772_m.7772,0.514077437
TRINITY_DN38414_c0_g1_TRINITY_DN38414_c0_g1_i1_g.7773_m.7773,0.331696754
TRINITY_DN38417_c0_g1_TRINITY_DN38417_c0_g1_i2_g.7779_m.7779,0.20559851
TRINITY_DN38421_c0_g1_TRINITY_DN38421_c0_g1_i1_g.7781_m.7781,0.873546874
TRINITY_DN38426_c0_g1_TRINITY_DN38426_c0_g1_i1_g.7782_m.7782,0.437700655
TRINITY_DN38427_c0_g1_TRINITY_DN38427_c0_g1_i1_g.7783_m.7783,0.177844909
TRINITY_DN38427_c0_g2_TRINITY_DN38427_c0_g2_i1_g.7784_m.7784,1.910997176
TRINITY_DN38433_c0_g1_TRINITY_DN38433_c0_g1_i3_g.7786_m.7786,0.095393454
TRINITY_DN38434_c0_g1_TRINITY_DN38434_c0_g1_i1_g.7787_m.7787,0.253944615
TRINITY_DN38437_c0_g1_TRINITY_DN38437_c0_g1_i2_g.7789_m.7789,0.1479061
TRINITY_DN38438_c0_g1_TRINITY_DN38438_c0_g1_i2_g.7791_m.7791,0.318232496
TRINITY_DN38439_c0_g2_TRINITY_DN38439_c0_g2_i1_g.7790_m.7790,0.002064857
TRINITY_DN38441_c0_g1_TRINITY_DN38441_c0_g1_i1_g.7792_m.7792,0.575078712
TRINITY_DN38443_c0_g1_TRINITY_DN38443_c0_g1_i1_g.7793_m.7793,0.193072238
TRINITY_DN38444_c0_g1_TRINITY_DN38444_c0_g1_i1_g.7794_m.7794,0.01310402
TRINITY_DN38446_c0_g3_TRINITY_DN38446_c0_g3_i1_g.7795_m.7795,0.038778026
TRINITY_DN38447_c0_g2_TRINITY_DN38447_c0_g2_i1_g.7796_m.7796,0.14042405
TRINITY_DN38457_c0_g1_TRINITY_DN38457_c0_g1_i1_g.7799_m.7799,0.102076736
TRINITY_DN38457_c0_g2_TRINITY_DN38457_c0_g2_i1_g.7800_m.7800,0.743813955
TRINITY_DN38457_c0_g3_TRINITY_DN38457_c0_g3_i1_g.7802_m.7802,0.342590363
TRINITY_DN38458_c0_g1_TRINITY_DN38458_c0_g1_i1_g.7798_m.7798,0.111950485
TRINITY_DN38460_c0_g2_TRINITY_DN38460_c0_g2_i3_g.7804_m.7804,0.382591319
TRINITY_DN38465_c0_g1_TRINITY_DN38465_c0_g1_i1_g.7805_m.7805,0.46285619
TRINITY_DN38465_c0_g2_TRINITY_DN38465_c0_g2_i2_g.7807_m.7807,0.345187079
TRINITY_DN38471_c0_g1_TRINITY_DN38471_c0_g1_i1_g.7808_m.7808,0.178539494
TRINITY_DN38474_c0_g1_TRINITY_DN38474_c0_g1_i1_g.7809_m.7809,2.380494372
TRINITY_DN38476_c0_g1_TRINITY_DN38476_c0_g1_i1_g.7811_m.7811,0.106904048
TRINITY_DN38479_c0_g1_TRINITY_DN38479_c0_g1_i1_g.7812_m.7812,0.116120463
TRINITY_DN38482_c0_g1_TRINITY_DN38482_c0_g1_i1_g.7815_m.7815,0.477383378
TRINITY_DN38483_c0_g1_TRINITY_DN38483_c0_g1_i1_g.7813_m.7813,0.001309188
TRINITY_DN38491_c0_g1_TRINITY_DN38491_c0_g1_i1_g.7819_m.7819,1.225094176
TRINITY_DN38492_c0_g1_TRINITY_DN38492_c0_g1_i1_g.7820_m.7820,0.299748667
TRINITY_DN38498_c0_g1_TRINITY_DN38498_c0_g1_i2_g.7821_m.7821,0.67199432
TRINITY_DN38502_c0_g1_TRINITY_DN38502_c0_g1_i1_g.7823_m.7823,0.092739208
TRINITY_DN38509_c1_g1_TRINITY_DN38509_c1_g1_i1_g.7824_m.7824,0.541777131
TRINITY_DN38513_c0_g1_TRINITY_DN38513_c0_g1_i1_g.7825_m.7825,0.048209294
TRINITY_DN38513_c0_g2_TRINITY_DN38513_c0_g2_i1_g.7826_m.7826,0.304948775
TRINITY_DN38514_c0_g1_TRINITY_DN38514_c0_g1_i2_g.7827_m.7827,0.074407092
TRINITY_DN38517_c0_g1_TRINITY_DN38517_c0_g1_i2_g.7828_m.7828,1.048270161
TRINITY_DN38521_c0_g1_TRINITY_DN38521_c0_g1_i2_g.7830_m.7830,0.02375217
TRINITY_DN38522_c0_g1_TRINITY_DN38522_c0_g1_i1_g.7831_m.7831,0.256622128
TRINITY_DN38523_c1_g1_TRINITY_DN38523_c1_g1_i1_g.7833_m.7833,0.020277323
TRINITY_DN38530_c0_g1_TRINITY_DN38530_c0_g1_i1_g.7836_m.7836,0.982962901
TRINITY_DN38532_c0_g1_TRINITY_DN38532_c0_g1_i1_g.7838_m.7838,0.283272211
TRINITY_DN38532_c1_g1_TRINITY_DN38532_c1_g1_i1_g.7840_m.7840,2.810720179
TRINITY_DN38534_c0_g1_TRINITY_DN38534_c0_g1_i2_g.7843_m.7843,0.094810645
TRINITY_DN38535_c0_g1_TRINITY_DN38535_c0_g1_i2_g.7842_m.7842,0.161564693
TRINITY_DN38537_c0_g1_TRINITY_DN38537_c0_g1_i1_g.7844_m.7844,0.13071837
TRINITY_DN38538_c0_g1_TRINITY_DN38538_c0_g1_i1_g.7845_m.7845,0.817251371
TRINITY_DN38545_c0_g1_TRINITY_DN38545_c0_g1_i2_g.7846_m.7846,0.031611759
TRINITY_DN38550_c0_g2_TRINITY_DN38550_c0_g2_i1_g.7847_m.7847,0.270183228
TRINITY_DN38550_c0_g3_TRINITY_DN38550_c0_g3_i1_g.7848_m.7848,2.861408264
TRINITY_DN38553_c0_g1_TRINITY_DN38553_c0_g1_i2_g.7849_m.7849,0.082493733
TRINITY_DN38555_c0_g1_TRINITY_DN38555_c0_g1_i2_g.7852_m.7852,0.067936428
TRINITY_DN38556_c0_g1_TRINITY_DN38556_c0_g1_i1_g.7854_m.7854,4.479756099
TRINITY_DN38559_c0_g1_TRINITY_DN38559_c0_g1_i1_g.7857_m.7857,0.593026662
TRINITY_DN38562_c0_g1_TRINITY_DN38562_c0_g1_i1_g.7859_m.7859,0.178725622
TRINITY_DN38564_c0_g2_TRINITY_DN38564_c0_g2_i1_g.7860_m.7860,0.036410116
TRINITY_DN38565_c0_g1_TRINITY_DN38565_c0_g1_i1_g.7862_m.7862,0.283158368
TRINITY_DN38566_c0_g1_TRINITY_DN38566_c0_g1_i1_g.7863_m.7863,0.1382495
